GeneName,R_033_C_Pp_yr2,R_036_C_Pp_yr2,R_045_C_Pp_yr2,R_048_C_Pp_yr2,R_049_La_Pp_yr2,R_051_C_Pp_yr2,R_052_La_Pp_yr2,R_054_C_Pp_yr2,R_057_C_Pp_yr2,R_058_La_Pp_yr2
isogroup01017_Ppor,0,0,14,15,0,0,3,8,20,5
isogroup01018_Ppor,0,0,30,12,5,0,1,2,3,3
isogroup01019_Ppor,0,0,2,1,1,0,0,0,11,0
isogroup01021_Ppor,6,1,10,3,2,0,1,7,13,2
isogroup01022_Ppor,0,0,13,1,0,0,2,0,0,3
isogroup01024_Ppor,20,0,105,57,9,0,9,29,107,26
isogroup01025_Ppor,0,0,3,1,0,0,0,0,2,0
isogroup01026_Ppor,0,0,0,0,0,0,0,0,1,0
isogroup01029_Ppor,0,0,5,2,1,0,0,3,9,1
isogroup01030_Ppor,61,2,23,8,2,0,1,2,13,2
isogroup01032_Ppor,1,16,9,24,5,0,3,6,56,10
isogroup01033_Ppor,0,0,0,1,0,0,0,1,5,1
isogroup01035_Ppor,75,0,112,78,16,0,12,41,230,44
isogroup01036_Ppor,9,0,27,11,3,0,23,12,85,56
isogroup01037_Ppor,37,1,168,73,35,0,16,88,252,66
isogroup01038_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01039_Ppor,0,9,0,2,0,0,0,1,2,0
isogroup01040_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01042_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01043_Ppor,0,0,12,4,1,0,2,7,19,2
isogroup01045_Ppor,0,0,14,6,4,0,1,8,32,4
isogroup01047_Ppor,21,1,2,15,1,0,2,11,38,9
isogroup01048_Ppor,0,0,8,1,0,0,1,0,2,4
isogroup01049_Ppor,0,0,22,11,2,0,0,13,5,5
isogroup01050_Ppor,1,0,2,2,0,0,1,0,2,1
isogroup01051_Ppor,0,0,16,9,2,0,0,5,12,2
isogroup01052_Ppor,0,0,11,2,0,0,0,1,9,2
isogroup01053_Ppor,0,0,0,5,0,0,0,0,0,1
isogroup01054_Ppor,0,0,3,0,2,0,2,1,10,0
isogroup01055_Ppor,0,0,3,8,0,0,3,2,1,3
isogroup01056_Ppor,0,0,8,7,3,0,1,3,3,4
isogroup01057_Ppor,0,0,3,2,1,0,1,1,4,0
isogroup01058_Ppor,0,0,6,4,0,0,0,3,3,1
isogroup01059_Ppor,0,0,1,7,0,0,2,12,11,2
isogroup01061_Ppor,0,0,10,2,0,0,2,4,6,0
isogroup01062_Ppor,0,0,3,5,0,0,1,2,7,1
isogroup01063_Ppor,0,0,5,4,1,0,0,0,3,1
isogroup01064_Ppor,0,0,3,15,0,0,7,6,5,4
isogroup01065_Ppor,0,0,0,0,0,0,1,2,7,7
isogroup01066_Ppor,0,18,2,6,0,0,2,6,4,5
isogroup01067_Ppor,0,0,4,0,0,0,0,0,0,0
isogroup01068_Ppor,0,0,14,4,2,2,1,2,9,0
isogroup01069_Ppor,6,0,4,0,1,0,0,1,3,0
isogroup01070_Ppor,0,0,6,6,1,0,0,6,7,3
isogroup01071_Ppor,0,0,12,4,1,0,0,2,6,3
isogroup01072_Ppor,0,0,6,0,3,0,0,1,4,2
isogroup01074_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01075_Ppor,0,0,7,0,0,0,0,0,2,2
isogroup01076_Ppor,0,0,4,1,1,0,1,3,6,7
isogroup01077_Ppor,0,0,0,3,1,1,1,2,4,2
isogroup01078_Ppor,7,0,0,1,1,0,0,9,1,1
isogroup01079_Ppor,0,0,0,0,0,0,0,0,0,1
isogroup01080_Ppor,1,0,18,19,4,0,1,8,19,5
isogroup01081_Ppor,0,0,0,1,2,0,0,0,3,0
isogroup01082_Ppor,0,0,0,1,1,0,0,1,0,0
isogroup01083_Ppor,0,0,2,1,0,0,0,0,0,2
isogroup01084_Ppor,0,0,0,9,0,0,0,1,3,0
isogroup01085_Ppor,11,0,5,4,0,0,8,2,8,0
isogroup01086_Ppor,0,0,8,3,1,0,0,0,0,1
isogroup01087_Ppor,0,0,3,0,0,0,0,0,7,0
isogroup01088_Ppor,0,0,3,1,3,0,2,6,7,1
isogroup01089_Ppor,0,0,2,4,1,0,1,1,11,3
isogroup01090_Ppor,0,12,8,5,1,0,1,10,23,5
isogroup01091_Ppor,31,0,11,5,4,0,1,3,15,1
isogroup01092_Ppor,0,0,7,1,0,0,0,0,0,0
isogroup01094_Ppor,0,0,0,0,0,0,0,0,1,0
isogroup01096_Ppor,44,1,29,7,7,0,2,17,37,8
isogroup01097_Ppor,0,0,2,2,0,0,1,4,7,0
isogroup01098_Ppor,0,0,41,13,8,0,1,19,25,11
isogroup01099_Ppor,21,0,6,0,1,0,0,0,1,0
isogroup01100_Ppor,0,0,5,3,1,0,0,2,3,1
isogroup01101_Ppor,0,0,4,0,0,0,2,0,0,0
isogroup01102_Ppor,2,0,55,16,13,0,1,18,58,9
isogroup01103_Ppor,0,0,8,6,0,0,0,4,14,1
isogroup01104_Ppor,10,0,81,64,24,0,10,52,142,46
isogroup01105_Ppor,0,0,0,4,1,0,0,0,0,0
isogroup01107_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01108_Ppor,0,0,4,1,1,0,1,2,2,0
isogroup01109_Ppor,0,0,2,0,2,0,1,2,5,3
isogroup01110_Ppor,0,0,1,1,1,0,2,0,2,1
isogroup01111_Ppor,39,0,16,1,1,0,0,7,20,7
isogroup01112_Ppor,0,0,5,1,1,0,0,1,9,4
isogroup01114_Ppor,0,0,17,16,2,0,3,1,5,4
isogroup01115_Ppor,0,0,3,3,0,0,0,1,0,1
isogroup01116_Ppor,3,0,2,3,0,0,0,6,5,2
isogroup01117_Ppor,0,0,4,0,0,0,0,1,1,1
isogroup01118_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01120_Ppor,0,0,0,0,1,0,1,0,1,0
isogroup01121_Ppor,0,0,3,2,0,0,0,0,2,1
isogroup01122_Ppor,0,0,6,4,0,0,0,1,1,2
isogroup01123_Ppor,2,0,6,0,2,0,0,2,10,1
isogroup01124_Ppor,10,0,42,11,7,0,6,19,60,21
isogroup01125_Ppor,0,0,0,0,0,0,0,4,10,0
isogroup01126_Ppor,0,0,33,16,2,0,4,6,13,15
isogroup01127_Ppor,0,0,6,2,0,0,0,0,3,1
isogroup01128_Ppor,0,0,0,0,0,1,1,2,3,3
isogroup01129_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01130_Ppor,11,0,60,12,17,0,11,22,46,30
isogroup01131_Ppor,0,0,0,1,0,0,0,0,0,0
isogroup01132_Ppor,0,0,10,7,0,0,2,2,1,2
isogroup01135_Ppor,0,0,0,1,1,0,0,0,2,0
isogroup01136_Ppor,0,0,1,0,0,0,2,0,1,0
isogroup01137_Ppor,41,0,12,1,0,0,0,0,1,0
isogroup01138_Ppor,0,0,12,3,0,0,0,4,2,7
isogroup01139_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01140_Ppor,0,0,0,0,0,0,0,0,1,0
isogroup01141_Ppor,0,0,0,2,0,0,0,0,0,0
isogroup01143_Ppor,0,0,14,4,1,0,0,5,4,2
isogroup01144_Ppor,0,0,0,0,0,0,0,1,0,0
isogroup01146_Ppor,6,0,4,2,4,0,2,2,4,0
isogroup01147_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01149_Ppor,42,0,4,0,0,0,3,0,1,0
isogroup01150_Ppor,0,0,9,10,1,0,0,6,5,6
isogroup01151_Ppor,0,0,9,5,2,0,0,4,4,2
isogroup01152_Ppor,13,0,0,0,0,0,0,2,0,0
isogroup01153_Ppor,0,0,0,0,0,0,0,1,3,3
isogroup01154_Ppor,0,0,48,5,0,0,1,2,23,9
isogroup01155_Ppor,0,0,0,3,0,0,0,4,4,5
isogroup01156_Ppor,0,0,12,3,1,0,0,2,3,0
isogroup01157_Ppor,5,0,7,1,3,0,0,2,13,1
isogroup01158_Ppor,1,0,17,14,1,0,3,2,9,6
isogroup01160_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01161_Ppor,0,0,15,6,4,0,1,11,24,6
isogroup01162_Ppor,0,0,0,1,1,0,0,0,3,2
isogroup01163_Ppor,26,0,4,5,0,0,1,2,2,4
isogroup01164_Ppor,0,0,3,3,1,0,0,3,4,1
isogroup01165_Ppor,0,0,10,6,5,0,4,6,13,3
isogroup01166_Ppor,338,95,672,328,134,1,46,292,758,227
isogroup01167_Ppor,0,0,0,0,0,0,0,1,2,2
isogroup01168_Ppor,39,7,51,48,9,0,10,16,84,19
isogroup01169_Ppor,0,0,3,0,0,0,0,0,4,1
isogroup01170_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01171_Ppor,0,0,0,0,1,0,1,1,5,4
isogroup01173_Ppor,0,0,6,0,0,0,2,2,2,4
isogroup01174_Ppor,0,0,9,4,2,0,0,6,8,1
isogroup01175_Ppor,0,0,5,1,0,0,0,1,5,0
isogroup01176_Ppor,0,0,2,5,0,0,0,5,15,7
isogroup01177_Ppor,0,0,79,41,20,0,8,56,133,46
isogroup01178_Ppor,31,0,2,7,0,0,0,4,20,10
isogroup01179_Ppor,7,0,0,0,3,0,0,2,3,1
isogroup01180_Ppor,0,0,18,21,5,1,0,9,35,7
isogroup01181_Ppor,0,0,0,1,0,0,1,2,5,1
isogroup01182_Ppor,0,0,1,0,0,0,0,0,2,1
isogroup01183_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01184_Ppor,0,0,3,5,0,0,1,0,5,3
isogroup01185_Ppor,15,0,19,8,3,0,4,17,35,13
isogroup01186_Ppor,0,0,7,7,0,0,0,2,7,3
isogroup01187_Ppor,0,0,0,0,0,0,0,1,0,0
isogroup01188_Ppor,0,0,1,7,0,0,0,0,3,2
isogroup01189_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01191_Ppor,0,0,2,1,0,0,0,1,0,1
isogroup01192_Ppor,0,0,7,0,0,0,0,4,4,1
isogroup01193_Ppor,24,0,0,0,0,0,0,0,2,0
isogroup01194_Ppor,5,0,2,3,0,0,0,2,9,4
isogroup01196_Ppor,5,0,1,0,0,0,0,0,0,0
isogroup01197_Ppor,59,0,18,8,3,0,3,8,11,2
isogroup01198_Ppor,0,10,4,6,1,0,2,2,8,3
isogroup01199_Ppor,24,0,14,12,2,0,2,13,34,16
isogroup01200_Ppor,0,0,4,4,0,0,0,1,6,1
isogroup01201_Ppor,0,0,0,0,0,0,0,0,0,2
isogroup01202_Ppor,0,0,35,8,5,0,2,0,7,3
isogroup01204_Ppor,0,0,4,0,3,0,1,1,17,7
isogroup01205_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01206_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01207_Ppor,0,0,6,1,0,0,0,0,3,0
isogroup01208_Ppor,0,0,3,7,2,0,0,0,9,1
isogroup01209_Ppor,12,0,8,9,4,0,0,8,19,7
isogroup01210_Ppor,0,0,17,3,1,0,2,2,11,0
isogroup01212_Ppor,18,12,7,4,1,0,1,0,5,0
isogroup01213_Ppor,0,0,0,0,0,0,0,0,2,0
isogroup01214_Ppor,0,0,0,3,0,0,1,0,2,0
isogroup01215_Ppor,0,0,0,0,0,0,0,1,4,1
isogroup01216_Ppor,0,0,11,6,2,1,2,4,16,4
isogroup01217_Ppor,1,0,50,26,13,0,5,33,71,21
isogroup01218_Ppor,0,0,3,1,0,0,0,0,1,0
isogroup01219_Ppor,0,0,2,0,0,0,0,1,2,0
isogroup01220_Ppor,21,1,7,2,0,0,1,1,8,2
isogroup01221_Ppor,0,0,5,4,1,0,3,7,9,1
isogroup01222_Ppor,9,0,4,0,1,0,0,0,8,1
isogroup01223_Ppor,5,0,5,8,1,0,0,0,5,6
isogroup01224_Ppor,0,0,0,0,0,0,0,2,1,0
isogroup01225_Ppor,12,0,34,31,5,3,5,20,69,24
isogroup01226_Ppor,8,0,1,1,0,0,0,0,2,1
isogroup01227_Ppor,0,0,12,6,9,0,0,4,17,8
isogroup01229_Ppor,0,0,3,0,0,0,0,0,3,0
isogroup01230_Ppor,2,0,11,16,3,0,4,12,18,13
isogroup01232_Ppor,0,0,0,0,0,0,0,0,2,0
isogroup01233_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01235_Ppor,0,0,0,0,0,0,0,0,1,1
isogroup01236_Ppor,0,0,4,5,3,0,1,4,11,4
isogroup01238_Ppor,0,0,2,0,1,0,0,0,1,1
isogroup01241_Ppor,13,0,4,0,2,0,0,7,5,1
isogroup01242_Ppor,13,0,7,4,1,0,2,0,6,0
isogroup01244_Ppor,0,0,0,6,2,0,0,1,2,2
isogroup01245_Ppor,0,0,8,10,4,0,1,8,32,10
isogroup01246_Ppor,0,0,1,1,0,0,0,1,1,0
isogroup01247_Ppor,0,0,1,0,0,0,0,0,1,0
isogroup01248_Ppor,0,0,11,4,1,0,2,1,8,5
isogroup01249_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01250_Ppor,0,0,7,1,1,0,0,5,4,1
isogroup01252_Ppor,6,0,14,6,1,0,6,4,27,2
isogroup01253_Ppor,0,0,2,1,0,0,0,0,3,0
isogroup01254_Ppor,0,0,0,0,2,0,0,2,1,0
isogroup01255_Ppor,23,0,2,5,1,0,0,5,8,8
isogroup01258_Ppor,0,0,5,1,0,0,0,0,0,1
isogroup01259_Ppor,12,0,10,13,4,0,5,13,48,11
isogroup01260_Ppor,0,0,9,0,0,0,0,0,1,0
isogroup01261_Ppor,0,0,1,6,0,2,0,2,3,0
isogroup01262_Ppor,0,0,0,0,0,0,0,0,3,0
isogroup01264_Ppor,0,0,21,6,4,0,1,8,34,5
isogroup01265_Ppor,0,0,0,1,0,1,4,0,4,0
isogroup01266_Ppor,0,0,1,0,1,0,0,1,4,0
isogroup01267_Ppor,0,0,5,1,1,0,2,2,5,2
isogroup01268_Ppor,64,1,99,49,19,0,6,10,41,36
isogroup01269_Ppor,0,0,0,0,0,0,0,1,3,0
isogroup01270_Ppor,0,0,5,11,17,0,2,3,9,15
isogroup01271_Ppor,0,0,0,1,0,0,0,2,3,0
isogroup01272_Ppor,0,0,2,0,0,0,0,0,2,3
isogroup01274_Ppor,0,0,1,0,0,0,0,0,2,0
isogroup01275_Ppor,4,0,5,0,0,0,0,2,1,0
isogroup01276_Ppor,0,0,3,2,0,0,0,0,3,1
isogroup01277_Ppor,0,0,4,3,0,0,0,0,2,1
isogroup01278_Ppor,0,0,0,0,0,0,0,1,0,0
isogroup01279_Ppor,0,0,1,1,0,0,0,2,2,3
isogroup01281_Ppor,0,0,7,3,1,0,0,2,7,8
isogroup01282_Ppor,19,0,35,33,13,2,2,29,31,15
isogroup01283_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01284_Ppor,1,0,7,3,3,0,1,3,18,3
isogroup01285_Ppor,0,0,2,0,0,0,0,4,5,0
isogroup01286_Ppor,0,0,0,3,1,0,0,3,5,1
isogroup01287_Ppor,0,0,0,2,1,0,0,2,7,0
isogroup01288_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01289_Ppor,0,0,4,2,2,0,1,0,5,5
isogroup01290_Ppor,0,0,1,1,0,0,0,2,8,0
isogroup01291_Ppor,0,5,6,5,8,0,3,7,21,9
isogroup01292_Ppor,0,0,0,12,1,0,0,0,2,0
isogroup01293_Ppor,34,0,4,2,0,0,0,5,9,1
isogroup01294_Ppor,37,0,31,24,22,0,7,26,54,12
isogroup01296_Ppor,31,0,19,13,4,0,1,4,19,7
isogroup01297_Ppor,0,0,1,0,0,0,0,1,0,0
isogroup01298_Ppor,0,0,0,0,0,0,0,0,5,1
isogroup01299_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01300_Ppor,0,9,1,1,2,0,0,4,3,0
isogroup01301_Ppor,0,0,14,8,2,0,0,4,19,6
isogroup01302_Ppor,0,0,4,2,1,0,0,1,1,1
isogroup01303_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01304_Ppor,0,0,2,3,0,0,0,1,6,0
isogroup01305_Ppor,0,0,21,6,5,0,1,7,19,6
isogroup01308_Ppor,0,0,0,8,0,0,1,6,3,2
isogroup01309_Ppor,24,0,5,6,2,0,0,5,23,1
isogroup01310_Ppor,4,0,9,4,4,0,0,6,20,11
isogroup01311_Ppor,1,0,0,0,1,0,0,1,1,0
isogroup01314_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01315_Ppor,0,0,0,4,1,0,0,0,1,1
isogroup01316_Ppor,50,0,1,5,1,0,0,2,10,1
isogroup01318_Ppor,0,0,5,5,1,0,1,3,9,7
isogroup01320_Ppor,0,0,0,2,0,0,0,6,10,0
isogroup01321_Ppor,32,0,18,10,3,0,0,13,19,9
isogroup01323_Ppor,1,0,3,3,1,0,0,1,4,0
isogroup01324_Ppor,0,0,0,1,0,0,0,1,1,0
isogroup01326_Ppor,3,20,14,6,0,0,1,4,3,0
isogroup01327_Ppor,4,0,26,12,6,0,0,3,20,2
isogroup01328_Ppor,0,0,5,9,9,0,0,23,21,7
isogroup01329_Ppor,0,0,0,1,0,0,0,0,0,1
isogroup01330_Ppor,0,0,0,0,0,0,0,0,1,6
isogroup01331_Ppor,0,0,0,3,0,0,0,0,2,0
isogroup01332_Ppor,0,0,5,6,1,0,0,3,8,2
isogroup01333_Ppor,0,0,26,9,2,0,2,7,17,5
isogroup01334_Ppor,0,0,0,1,1,0,4,2,3,9
isogroup01335_Ppor,0,0,5,1,1,0,0,1,2,0
isogroup01337_Ppor,0,0,0,2,1,0,1,10,4,1
isogroup01338_Ppor,0,0,3,0,0,0,0,2,0,2
isogroup01339_Ppor,0,0,15,4,1,0,1,6,22,4
isogroup01340_Ppor,47,7,79,47,24,0,6,36,116,29
isogroup01341_Ppor,0,0,2,1,1,0,0,3,2,1
isogroup01342_Ppor,0,0,2,0,0,0,0,1,2,0
isogroup01343_Ppor,0,0,0,1,0,0,0,1,1,1
isogroup01344_Ppor,1,0,26,2,0,0,0,0,3,2
isogroup01346_Ppor,0,0,4,2,3,0,0,1,0,2
isogroup01347_Ppor,0,0,1,2,1,0,0,3,7,0
isogroup01348_Ppor,0,1,2,0,0,0,2,3,2,1
isogroup01350_Ppor,0,0,0,0,0,0,0,0,1,0
isogroup01351_Ppor,0,0,12,7,0,0,0,0,6,7
isogroup01352_Ppor,0,0,0,1,0,0,0,1,1,1
isogroup01353_Ppor,0,0,4,0,2,0,1,2,9,4
isogroup01355_Ppor,0,0,0,0,0,0,0,1,0,0
isogroup01356_Ppor,0,0,1,2,0,0,0,1,7,1
isogroup01357_Ppor,0,0,0,1,0,0,0,0,1,0
isogroup01358_Ppor,16,0,21,13,3,0,1,7,35,7
isogroup01359_Ppor,0,0,3,1,0,0,0,0,0,2
isogroup01360_Ppor,0,0,3,1,0,0,0,4,7,1
isogroup01361_Ppor,0,0,0,5,0,0,0,1,1,1
isogroup01363_Ppor,13,0,60,18,3,0,1,16,42,12
isogroup01364_Ppor,0,0,2,1,0,0,0,2,1,0
isogroup01366_Ppor,2,0,5,2,2,0,0,7,2,3
isogroup01367_Ppor,0,0,6,0,0,0,0,1,8,0
isogroup01368_Ppor,0,0,0,2,2,1,0,2,4,0
isogroup01369_Ppor,0,0,31,14,2,0,0,6,16,5
isogroup01370_Ppor,0,0,0,0,0,0,0,0,2,0
isogroup01371_Ppor,25,11,24,12,5,0,5,6,33,6
isogroup01372_Ppor,0,0,0,0,0,0,0,0,0,0
isogroup01374_Ppor,75,30,48,22,23,1,3,49,120,17
isogroup01375_Ppor,0,0,2,2,0,0,0,2,5,1
isogroup01376_Ppor,0,0,0,0,0,0,0,0,1,0
isogroup01377_Ppor,0,0,5,4,3,0,0,3,5,1
isogroup01378_Ppor,0,8,13,9,3,1,1,5,16,4
isogroup01379_Ppor,0,0,0,0,1,0,0,0,2,0
isogroup01380_Ppor,0,0,0,0,0,0,0,0,6,0
isogroup01381_Ppor,0,0,11,2,0,1,0,1,8,2
isogroup01382_Ppor,0,0,11,1,0,0,0,0,3,2
isogroup01383_Ppor,0,0,0,0,1,0,1,2,1,0
isogroup01384_Ppor,1,0,27,7,5,0,0,17,42,9
isogroup01386_Ppor,0,0,2,1,0,0,0,0,3,3
isogroup01387_Ppor,0,0,0,0,0,0,1,2,5,3
isogroup01389_Ppor,5,0,1,7,0,0,1,1,1,0
isogroup01391_Ppor,0,0,2,0,0,0,1,0,3,0
isogroup01393_Ppor,0,0,6,4,1,0,0,1,5,2
isogroup01395_Ppor,1,0,3,6,0,0,1,1,4,4
isogroup01396_Ppor,0,0,0,3,1,0,0,0,2,0
isogroup01397_Ppor,0,0,23,13,3,0,0,9,24,7
isogroup01398_Ppor,0,0,0,0,0,0,0,0,2,0
isogroup01399_Ppor,0,0,2,1,0,0,1,2,3,1
isogroup01402_Ppor,80,25,67,41,5,3,4,17,74,20
isogroup01403_Ppor,1,0,38,29,5,0,1,15,36,11
isogroup01405_Ppor,0,0,5,2,0,0,0,7,12,11
isogroup01406_Ppor,0,0,3,9,0,0,1,5,10,5
isogroup01407_Ppor,53,25,27,33,6,0,10,8,27,21
isogroup01408_Ppor,41,12,21,17,3,0,4,28,45,23
isogroup01411_Ppor,0,0,1,0,0,0,0,3,2,0
isogroup01413_Ppor,0,0,0,2,0,0,0,1,1,0
isogroup01415_Ppor,361,89,1927,407,166,7,232,145,651,668
isogroup01416_Ppor,213,98,745,359,108,0,232,168,445,514
isogroup01417_Ppor,736,5,896,272,96,1,140,177,477,505
isogroup01418_Ppor,310,54,709,240,80,1,98,170,458,337
isogroup01420_Ppor,135,22,117,67,18,0,18,66,139,31
isogroup01421_Ppor,9,7,140,15,5,0,5,22,65,28
isogroup01422_Ppor,101,34,136,38,6,0,25,42,114,37
isogroup01423_Ppor,8,0,115,42,10,0,9,28,109,29
isogroup01424_Ppor,0,0,0,5,0,0,0,5,8,0
isogroup01425_Ppor,65,0,88,87,31,0,99,86,66,54
isogroup01426_Ppor,0,0,10,12,3,0,24,46,108,27
isogroup01427_Ppor,182,7,191,103,17,5,14,54,155,70
isogroup01428_Ppor,75,15,91,59,15,1,25,56,42,59
isogroup01429_Ppor,179,14,146,28,14,0,19,57,316,70
isogroup01430_Ppor,29,0,70,25,8,0,0,25,62,15
isogroup01431_Ppor,100,1,143,73,20,0,11,49,127,45
isogroup01432_Ppor,38,0,149,58,9,0,11,22,76,26
isogroup01433_Ppor,89,0,178,52,13,1,13,30,72,46
isogroup01435_Ppor,325,1,196,195,66,3,31,133,334,136
isogroup01436_Ppor,120,2,154,102,26,1,30,66,72,60
isogroup01437_Ppor,62,0,248,73,16,0,6,44,107,51
isogroup01438_Ppor,221,64,471,72,4,0,6,51,147,53
isogroup01439_Ppor,48,20,99,29,4,0,2,22,63,33
isogroup01440_Ppor,69,1,81,68,16,0,19,73,126,77
isogroup01441_Ppor,15,0,49,34,8,0,0,11,34,29
isogroup01442_Ppor,17,0,41,3,6,0,3,3,28,10
isogroup01443_Ppor,67,0,142,88,29,0,32,36,109,49
isogroup01444_Ppor,1,11,77,52,11,1,15,37,75,52
isogroup01445_Ppor,2,0,20,0,2,0,0,4,30,2
isogroup01446_Ppor,35,1,38,25,10,0,23,25,29,36
isogroup01447_Ppor,75,0,94,63,9,0,23,47,113,65
isogroup01448_Ppor,6,25,43,27,17,2,5,18,56,21
isogroup01449_Ppor,180,0,90,38,10,0,7,17,70,9
isogroup01450_Ppor,0,0,3,0,3,0,13,25,29,21
isogroup01451_Ppor,47,3,57,22,4,1,1,18,53,14
isogroup01453_Ppor,171,29,169,70,10,1,28,42,128,63
isogroup01454_Ppor,105,13,78,108,37,8,23,136,364,124
isogroup01455_Ppor,18,0,11,14,1,0,0,2,28,4
isogroup01457_Ppor,68,2,141,93,14,2,29,69,122,38
isogroup01458_Ppor,0,7,62,32,13,1,11,14,81,40
isogroup01459_Ppor,0,0,24,35,12,0,3,20,43,20
isogroup01460_Ppor,20,0,87,45,8,0,7,32,75,39
isogroup01462_Ppor,65,19,71,12,0,0,0,24,82,9
isogroup01463_Ppor,0,16,49,35,8,0,9,22,34,29
isogroup01466_Ppor,21,0,18,8,1,0,1,2,15,5
isogroup01467_Ppor,10,17,67,29,12,1,3,31,63,27
isogroup01468_Ppor,24,0,77,13,4,1,4,17,37,10
isogroup01469_Ppor,8,0,63,27,9,0,7,28,62,49
isogroup01470_Ppor,119,31,206,80,24,4,34,51,110,96
isogroup01471_Ppor,98,19,183,78,20,0,28,77,124,88
isogroup01473_Ppor,3,0,140,78,3,0,2,15,86,39
isogroup01474_Ppor,8,0,188,42,13,0,5,44,69,10
isogroup01476_Ppor,0,0,2,1,2,0,2,8,17,5
isogroup01477_Ppor,57,0,152,28,4,1,16,17,96,36
isogroup01478_Ppor,8,12,37,4,10,1,5,15,26,16
isogroup01480_Ppor,13,0,60,29,4,0,4,9,56,20
isogroup01481_Ppor,57,0,33,18,5,2,4,17,43,17
isogroup01482_Ppor,0,0,35,10,2,0,2,11,17,9
isogroup01483_Ppor,44,1,111,62,37,0,12,80,219,73
isogroup01484_Ppor,66,1,10,14,3,0,4,15,9,13
isogroup01485_Ppor,152,0,17,24,6,0,5,19,56,14
isogroup01486_Ppor,0,0,5,2,3,1,0,1,12,4
isogroup01488_Ppor,0,0,5,0,0,0,0,3,1,1
isogroup01489_Ppor,36,1,64,37,6,0,3,14,40,15
isogroup01490_Ppor,6,0,61,30,1,0,7,9,49,19
isogroup01491_Ppor,15,15,53,19,3,0,1,10,23,7
isogroup01492_Ppor,0,0,42,22,5,0,0,24,30,10
isogroup01493_Ppor,50,0,75,67,12,0,22,26,83,26
isogroup01494_Ppor,5,0,84,25,6,1,5,12,21,16
isogroup01495_Ppor,15,0,64,15,7,0,1,22,60,11
isogroup01496_Ppor,32,0,37,23,6,0,1,10,24,19
isogroup01497_Ppor,0,0,9,9,2,0,0,4,6,5
isogroup01498_Ppor,31,0,12,21,3,0,8,5,21,14
isogroup01499_Ppor,24,0,29,22,2,0,3,7,41,21
isogroup01500_Ppor,1,21,36,15,10,0,3,9,50,16
isogroup01501_Ppor,76,0,58,22,5,1,2,15,60,26
isogroup01502_Ppor,195,1,100,53,7,0,10,29,71,37
isogroup01504_Ppor,137,19,265,75,25,3,55,31,80,102
isogroup01505_Ppor,20,0,56,21,5,1,2,11,20,18
isogroup01506_Ppor,0,0,12,20,3,0,8,9,19,8
isogroup01507_Ppor,38,0,44,22,9,0,0,11,43,13
isogroup01508_Ppor,42,1,89,39,13,0,21,39,71,49
isogroup01509_Ppor,42,0,35,16,0,0,4,10,32,12
isogroup01511_Ppor,94,0,23,9,8,1,6,19,43,14
isogroup01512_Ppor,44,0,100,9,6,0,9,18,57,30
isogroup01513_Ppor,4,27,56,16,10,0,6,11,24,7
isogroup01514_Ppor,456,111,676,371,203,0,94,451,1283,406
isogroup01515_Ppor,0,0,14,12,5,1,11,17,22,45
isogroup01516_Ppor,0,0,15,15,5,0,10,13,33,32
isogroup01517_Ppor,16,0,40,5,5,0,3,5,26,9
isogroup01518_Ppor,28,1,73,33,14,1,13,24,73,42
isogroup01519_Ppor,43,10,50,31,24,1,11,57,44,54
isogroup01520_Ppor,0,7,13,14,3,0,2,9,17,7
isogroup01522_Ppor,0,0,49,11,4,0,1,9,32,7
isogroup01523_Ppor,43,0,102,36,7,0,4,39,85,32
isogroup01524_Ppor,3,6,24,14,0,1,0,13,28,6
isogroup01525_Ppor,31,0,11,9,1,0,2,8,19,11
isogroup01526_Ppor,293,1,194,139,12,3,11,65,168,42
isogroup01528_Ppor,27,0,4,3,1,0,0,3,3,2
isogroup01529_Ppor,40,0,47,34,7,1,9,29,57,41
isogroup01530_Ppor,4,0,24,22,3,0,4,21,40,16
isogroup01531_Ppor,126,24,110,20,11,1,6,13,34,32
