"gene","R_033_C_Pp_yr2","R_036_C_Pp_yr2","R_045_C_Pp_yr2","R_048_C_Pp_yr2","R_049_La_Pp_yr2","R_052_La_Pp_yr2","R_054_C_Pp_yr2","R_057_C_Pp_yr2","R_058_La_Pp_yr2"
"GCKDGN102EKUIT_Ppor",5.53021511491413,0,24.2026451617744,4.50539321373675,2.05059142791626,0,2.66081498791704,4.82455982673485,8.73288697246289
"GCKDGN102EL1F5_Ppor",0,0,5.2128774194591,3.75449434478062,0,3.18001307759137,6.20856830513975,5.14619714851717,1.74657739449258
"GCKDGN102ELBX3_Ppor",0,38.5638228644073,1.11704516131266,0.750898868956125,2.05059142791626,0,4.4346916465284,1.28654928712929,0.873288697246289
"GCKDGN102ELG5R_Ppor",3.01648097177134,0,6.70227096787598,6.75808982060512,10.2529571395813,0,4.4346916465284,4.50292250495253,6.11302088072403
"GCKDGN102ELJ7C_Ppor",156.85701053211,185.106349749155,173.514348390567,331.146401209651,295.285165619941,200.340823888256,337.036565136158,352.514504673426,289.931847485768
"GCKDGN102ELJT1_Ppor",313.211274235591,442.198502178537,415.913148395415,102.122246178033,67.6695171212366,130.380536181246,39.0252864894499,103.245580292126,75.1028279631809
"GCKDGN102ELTPG_Ppor",0,0,1.11704516131266,3.0035954758245,2.05059142791626,3.18001307759137,3.54775331722272,4.50292250495253,3.49315478898516
"GCKDGN102EMBL6_Ppor",321.757970322277,2876.86118568478,756.239574208673,64.5773027302267,96.3777971120642,162.18066695716,75.3897579909827,82.3391543762748,110.034375853032
"GCKDGN102EMIFP_Ppor",17.0933921733709,20.5673721943506,2.97878709683377,4.50539321373675,6.15177428374878,0,8.86938329305679,10.935668940599,6.11302088072403
"GCKDGN102EMNRS_Ppor",11.5631770584568,2.57092152429382,1.86174193552111,0,0,3.18001307759137,3.54775331722272,0,0
"GCKDGN102EMP4B_Ppor",0,0,3.35113548393799,21.7760671997276,6.15177428374878,3.18001307759137,11.5301982809738,12.2222182277283,4.36644348623145
"GCKDGN102EMY2L_Ppor",26.6455819173135,0,4.09583225814643,1.50179773791225,12.3035485674976,3.18001307759137,11.5301982809738,2.25146125247626,6.11302088072403
"GCKDGN102EN4ON_Ppor",24.1318477741708,0,4.46818064525065,3.0035954758245,2.05059142791626,0,6.20856830513975,3.85964786138788,3.49315478898516
"GCKDGN102ENNKE_Ppor",5.53021511491413,0,2.60643870972955,3.0035954758245,6.15177428374878,6.36002615518274,47.8946697825067,2.57309857425859,2.61986609173887
"GCKDGN102ENQXO_Ppor",0,0,11.9151483873351,1.50179773791225,0,0,2.66081498791704,2.89473589604091,0.873288697246289
"GCKDGN102ENTTK_Ppor",0,0,0.744696774208442,4.50539321373675,2.05059142791626,3.18001307759137,7.98244496375111,5.78947179208182,5.23973218347774
"GCKDGN102EOE9Z_Ppor",0,0,0,3.75449434478062,8.20236571166504,0,7.09550663444543,4.50292250495253,2.61986609173887
"GCKDGN102EOLJQ_Ppor",0,0,2.60643870972955,4.50539321373675,12.3035485674976,12.7200523103655,7.09550663444543,5.14619714851717,6.98630957797032
"GCKDGN102EOR9M_Ppor",0,0,2.23409032262533,11.2634830343419,2.05059142791626,0,0.886938329305679,1.92982393069394,2.61986609173887
"GCKDGN102EP68F_Ppor",0,0,2.23409032262533,4.50539321373675,4.10118285583252,0,1.77387665861136,3.21637321782323,6.11302088072403
"GCKDGN102EPA7U_Ppor",7.0384556007998,0,0,0.750898868956125,0,3.18001307759137,5.32162997583407,3.85964786138788,6.11302088072403
"GCKDGN102EPFWI_Ppor",1.00549365725711,0,10.4257548389182,16.5197751170347,6.15177428374878,0,12.4171366102795,7.39765840099344,12.2260417614481
"GCKDGN102EPLTC_Ppor",0,0,0.372348387104221,4.50539321373675,2.05059142791626,15.9000653879568,2.66081498791704,4.82455982673485,6.98630957797032
"GCKDGN102EPWIK_Ppor",0,0,10.7981032260224,3.75449434478062,2.05059142791626,0,4.4346916465284,4.1812851831702,0
"GCKDGN102EQ434_Ppor",10.0549365725711,0,1.48939354841688,0.750898868956125,0,0,0,1.92982393069394,1.74657739449258
"GCKDGN102EQMQ7_Ppor",0,20.5673721943506,1.86174193552111,3.75449434478062,8.20236571166504,0,0,1.92982393069394,1.74657739449258
"GCKDGN102EQMUG_Ppor",0,0,1.48939354841688,3.75449434478062,0,6.36002615518274,7.09550663444543,5.14619714851717,1.74657739449258
"GCKDGN102ERHEO_Ppor",9.55218974394259,0,2.60643870972955,6.75808982060512,4.10118285583252,9.54003923277411,7.09550663444543,2.57309857425859,7.85959827521661
"GCKDGN102ERL36_Ppor",19.6071263165137,0,7.81931612918865,18.7724717239031,16.4047314233301,0,13.3040749395852,15.1169541237692,11.3527530642018
"GCKDGN102ERS5K_Ppor",38.2087589757704,2.57092152429382,2.23409032262533,3.0035954758245,2.05059142791626,3.18001307759137,0,1.60818660891162,0
"GCKDGN102ERSKT_Ppor",0,25.7092152429382,5.58522580656332,3.0035954758245,0,3.18001307759137,3.54775331722272,2.57309857425859,2.61986609173887
"GCKDGN102ERV5F_Ppor",15.0824048588567,0,5.58522580656332,1.50179773791225,4.10118285583252,0,2.66081498791704,2.57309857425859,0
"GCKDGN102ES647_Ppor",30.1648097177134,0,0,0,0,0,0,0,0
"GCKDGN102ESTF7_Ppor",0,0,11.1704516131266,5.25629208269287,4.10118285583252,0,3.54775331722272,2.89473589604091,1.74657739449258
"GCKDGN102ET33A_Ppor",0,0,8.93636129050131,8.25988755851737,18.4553228512463,9.54003923277411,17.7387665861136,16.0818660891162,7.85959827521661
"GCKDGN102ETCEB_Ppor",1.50824048588567,0,4.09583225814643,4.50539321373675,0,0,4.4346916465284,3.85964786138788,3.49315478898516
"GCKDGN102ETOTB_Ppor",0,0,0,0.750898868956125,4.10118285583252,9.54003923277411,6.20856830513975,3.85964786138788,4.36644348623145
"GCKDGN102ETXW3_Ppor",0,0,6.32992258077176,6.75808982060512,0,0,0.886938329305679,1.92982393069394,0
"GCKDGN102ETZKJ_Ppor",3.01648097177134,0,4.09583225814643,6.007190951649,2.05059142791626,3.18001307759137,9.75632162236247,1.92982393069394,1.74657739449258
"GCKDGN102EUACO_Ppor",0,0,5.2128774194591,1.50179773791225,8.20236571166504,0,5.32162997583407,2.89473589604091,0.873288697246289
"GCKDGN102EUE54_Ppor",21.1153668023994,0,0.372348387104221,0,2.05059142791626,0,0,0,0
"GCKDGN102EUI1Y_Ppor",0,0,6.70227096787598,2.25269660686837,0,6.36002615518274,0,2.57309857425859,0
"GCKDGN102EUK09_Ppor",0,0,5.2128774194591,1.50179773791225,4.10118285583252,0,2.66081498791704,2.57309857425859,5.23973218347774
"GCKDGN102EV8BK_Ppor",0,0,7.0746193549802,1.50179773791225,8.20236571166504,0,0.886938329305679,3.85964786138788,5.23973218347774
"GCKDGN102EV8DZ_Ppor",1.50824048588567,0,16.3833290325857,6.007190951649,8.20236571166504,0,1.77387665861136,1.92982393069394,3.49315478898516
"GCKDGN102EVZTB_Ppor",19.1043794878852,0,0.744696774208442,0,0,0,4.4346916465284,0,4.36644348623145
"GCKDGN102EW9QJ_Ppor",23.6291009455422,7.71276457288146,5.2128774194591,6.007190951649,2.05059142791626,6.36002615518274,2.66081498791704,4.50292250495253,1.74657739449258
"GCKDGN102EWLYR_Ppor",32.6785438608562,0,2.97878709683377,3.75449434478062,6.15177428374878,6.36002615518274,9.75632162236247,9.00584500990505,7.85959827521661
"GCKDGN102EX52I_Ppor",22.6236072882851,2.57092152429382,8.56401290339709,7.50898868956125,6.15177428374878,9.54003923277411,4.4346916465284,2.89473589604091,2.61986609173887
"GCKDGN102EXQ0Q_Ppor",0,0,12.2874967744393,7.50898868956125,0,6.36002615518274,3.54775331722272,6.43274643564647,0.873288697246289
"GCKDGN102EXXIQ_Ppor",0,0,0.372348387104221,8.25988755851737,0,0,5.32162997583407,3.53801053960556,3.49315478898516
"GCKDGN102EY045_Ppor",0,0,4.09583225814643,3.75449434478062,0,0,2.66081498791704,3.21637321782323,4.36644348623145
"GCKDGN102EY6DA_Ppor",23.6291009455422,0,1.86174193552111,0,0,0,0.886938329305679,0,0
"GCKDGN102EZBZE_Ppor",39.716999461656,0,0,0,0,0,0.886938329305679,0,0
"GCKDGN103F019X_Ppor",26.6455819173135,0,0,0.750898868956125,0,0,1.77387665861136,1.28654928712929,2.61986609173887
"GCKDGN103F077E_Ppor",0,0,3.35113548393799,9.76168529642962,4.10118285583252,6.36002615518274,2.66081498791704,2.25146125247626,3.49315478898516
"GCKDGN103F0U4Y_Ppor",6.03296194354269,0,0,0.750898868956125,4.10118285583252,0,0.886938329305679,3.85964786138788,2.61986609173887
"GCKDGN103F0WZ3_Ppor",12.5686707157139,0,1.48939354841688,1.50179773791225,0,3.18001307759137,0.886938329305679,0.321637321782323,0
"GCKDGN103F11UD_Ppor",0,0,2.97878709683377,9.76168529642962,10.2529571395813,9.54003923277411,2.66081498791704,4.50292250495253,6.11302088072403
"GCKDGN103F1JJF_Ppor",0,0,7.0746193549802,3.75449434478062,4.10118285583252,0,2.66081498791704,2.57309857425859,2.61986609173887
"GCKDGN103F1LBS_Ppor",0,0,5.2128774194591,4.50539321373675,6.15177428374878,3.18001307759137,7.09550663444543,5.4678344702995,1.74657739449258
"GCKDGN103F1QUQ_Ppor",23.6291009455422,0,6.32992258077176,4.50539321373675,0,0,0.886938329305679,3.21637321782323,3.49315478898516
"GCKDGN103F1UNC_Ppor",13.0714175443425,0,6.70227096787598,3.75449434478062,4.10118285583252,0,0.886938329305679,3.21637321782323,0.873288697246289
"GCKDGN103F2RMY_Ppor",26.6455819173135,0,4.46818064525065,2.25269660686837,0,6.36002615518274,0,0,0
"GCKDGN103F34JV_Ppor",15.5851516874853,0,17.1280258067942,10.5125841653857,2.05059142791626,12.7200523103655,8.86938329305679,8.04093304455808,3.49315478898516
"GCKDGN103F351R_Ppor",0,0,2.97878709683377,6.007190951649,0,0,2.66081498791704,3.53801053960556,3.49315478898516
"GCKDGN103F3C1E_Ppor",21.1153668023994,0,4.09583225814643,3.0035954758245,2.05059142791626,0,2.66081498791704,3.21637321782323,1.74657739449258
"GCKDGN103F3C9D_Ppor",0,0,7.0746193549802,6.007190951649,12.3035485674976,3.18001307759137,6.20856830513975,5.78947179208182,6.98630957797032
"GCKDGN103F3TN2_Ppor",2.01098731451423,0,1.86174193552111,3.75449434478062,6.15177428374878,6.36002615518274,5.32162997583407,0.96491196534697,3.49315478898516
"GCKDGN103F54T3_Ppor",2.51373414314279,0,2.23409032262533,3.0035954758245,0,0,5.32162997583407,5.78947179208182,1.74657739449258
"GCKDGN103F5F85_Ppor",10.0549365725711,0,1.11704516131266,1.50179773791225,0,3.18001307759137,0.886938329305679,1.92982393069394,2.61986609173887
"GCKDGN103F5GI2_Ppor",1.00549365725711,0,4.46818064525065,1.50179773791225,0,3.18001307759137,2.66081498791704,2.57309857425859,1.74657739449258
"GCKDGN103F5KYD_Ppor",22.6236072882851,0,7.81931612918865,2.25269660686837,2.05059142791626,3.18001307759137,2.66081498791704,3.53801053960556,4.36644348623145
"GCKDGN103F5Z6M_Ppor",11.0604302298283,0,0,0.750898868956125,0,3.18001307759137,0,2.89473589604091,0
"GCKDGN103F62MY_Ppor",0,0,5.95757419366754,3.75449434478062,0,6.36002615518274,2.66081498791704,2.89473589604091,3.49315478898516
"GCKDGN103F65EX_Ppor",0,0,4.46818064525065,5.25629208269287,6.15177428374878,0,8.86938329305679,12.8654928712929,6.98630957797032
"GCKDGN103F662K_Ppor",9.04944291531403,0,2.23409032262533,1.50179773791225,4.10118285583252,0,0,0.643274643564647,2.61986609173887
"GCKDGN103F6RBE_Ppor",2.01098731451423,0,4.09583225814643,6.007190951649,0,6.36002615518274,1.77387665861136,5.4678344702995,3.49315478898516
"GCKDGN103F7TJZ_Ppor",0,0,5.95757419366754,1.50179773791225,2.05059142791626,3.18001307759137,6.20856830513975,3.85964786138788,4.36644348623145
"GCKDGN103F7ZM2_Ppor",1.50824048588567,0,4.84052903235488,3.75449434478062,0,3.18001307759137,1.77387665861136,2.89473589604091,4.36644348623145
"GCKDGN103F8VYN_Ppor",0,0,2.60643870972955,6.75808982060512,6.15177428374878,0,5.32162997583407,6.43274643564647,0.873288697246289
"GCKDGN103F9WQ5_Ppor",15.0824048588567,0,5.2128774194591,4.50539321373675,16.4047314233301,6.36002615518274,3.54775331722272,9.32748233168738,4.36644348623145
"GCKDGN103F9YC7_Ppor",21.618113631028,30.8510582915258,11.5428000002309,15.0179773791225,20.5059142791626,6.36002615518274,21.2865199033363,12.5438555495106,6.11302088072403
"GCKDGN103FL0HI_Ppor",10.0549365725711,0,1.11704516131266,3.75449434478062,0,9.54003923277411,3.54775331722272,2.57309857425859,2.61986609173887
"GCKDGN103FLRWZ_Ppor",0.502746828628557,0,6.70227096787598,1.50179773791225,2.05059142791626,6.36002615518274,4.4346916465284,5.4678344702995,5.23973218347774
"GCKDGN103FLV7H_Ppor",6.53570877217125,0,1.86174193552111,3.75449434478062,0,6.36002615518274,7.09550663444543,4.50292250495253,0.873288697246289
"GCKDGN103FMDQH_Ppor",3.5192278003999,0,5.2128774194591,3.75449434478062,0,0,2.66081498791704,2.89473589604091,4.36644348623145
"GCKDGN103FN2PV_Ppor",7.0384556007998,0,3.35113548393799,2.25269660686837,6.15177428374878,3.18001307759137,0.886938329305679,0.96491196534697,0.873288697246289
"GCKDGN103FN7DT_Ppor",0,0,7.81931612918865,10.5125841653857,4.10118285583252,9.54003923277411,14.1910132688909,8.04093304455808,9.60617566970918
"GCKDGN103FN8HO_Ppor",1.50824048588567,0,3.35113548393799,3.75449434478062,2.05059142791626,3.18001307759137,9.75632162236247,3.21637321782323,3.49315478898516
"GCKDGN103FNHK9_Ppor",15.0824048588567,0,0.372348387104221,0,0,0,1.77387665861136,2.25146125247626,0
"GCKDGN103FNLGD_Ppor",16.5906453447424,0,3.35113548393799,0.750898868956125,0,0,0.886938329305679,1.28654928712929,0.873288697246289
"GCKDGN103FOC1J_Ppor",0,0,4.09583225814643,7.50898868956125,0,0,1.77387665861136,6.11110911386414,4.36644348623145
"GCKDGN103FOFQI_Ppor",0,48.8475089615826,3.35113548393799,4.50539321373675,8.20236571166504,3.18001307759137,6.20856830513975,5.14619714851717,4.36644348623145
"GCKDGN103FOUAU_Ppor",0,0,2.23409032262533,4.50539321373675,6.15177428374878,9.54003923277411,6.20856830513975,3.85964786138788,6.98630957797032
"GCKDGN103FPAUI_Ppor",0,0,8.56401290339709,5.25629208269287,8.20236571166504,3.18001307759137,6.20856830513975,3.53801053960556,8.73288697246289
"GCKDGN103FPKRS_Ppor",11.5631770584568,0,8.93636129050131,6.007190951649,2.05059142791626,3.18001307759137,2.66081498791704,3.53801053960556,3.49315478898516
"GCKDGN103FR2AA_Ppor",0,0,9.68105806470975,3.75449434478062,0,0,0.886938329305679,4.1812851831702,0.873288697246289
"GCKDGN103FR5MY_Ppor",0,0,6.32992258077176,0,4.10118285583252,6.36002615518274,0.886938329305679,1.92982393069394,5.23973218347774
"GCKDGN103FS6ME_Ppor",2.01098731451423,0,17.8727225810026,17.2706739859909,36.9106457024927,50.8802092414619,27.4950882084761,28.9473589604091,14.8459078531869
"GCKDGN103FS7NH_Ppor",5.53021511491413,0,1.86174193552111,0,0,0,0,2.25146125247626,6.11302088072403
"GCKDGN103FSES7_Ppor",3.5192278003999,53.9893520101702,6.70227096787598,6.007190951649,14.3541399954138,3.18001307759137,8.86938329305679,4.1812851831702,2.61986609173887
"GCKDGN103FSJN8_Ppor",0,0,8.93636129050131,9.76168529642962,0,0,5.32162997583407,6.11110911386414,9.60617566970918
"GCKDGN103FTY4S_Ppor",0,2.57092152429382,3.35113548393799,0.750898868956125,0,0,1.77387665861136,8.36257036634041,4.36644348623145
"GCKDGN103FUM18_Ppor",10.5576834011997,0,5.2128774194591,5.25629208269287,4.10118285583252,9.54003923277411,2.66081498791704,2.89473589604091,6.11302088072403
"GCKDGN103FV5ZG_Ppor",25.6400882600564,0,6.32992258077176,0.750898868956125,2.05059142791626,3.18001307759137,5.32162997583407,6.75438375742879,8.73288697246289
"GCKDGN103FV6VZ_Ppor",0,0,5.95757419366754,5.25629208269287,20.5059142791626,9.54003923277411,6.20856830513975,11.2573062623813,10.4794643669555
"GCKDGN103FV8S7_Ppor",1.50824048588567,0,18.9897677423153,6.75808982060512,6.15177428374878,12.7200523103655,6.20856830513975,2.89473589604091,3.49315478898516
"GCKDGN103FVE5Q_Ppor",12.5686707157139,0,0.372348387104221,3.75449434478062,2.05059142791626,0,0,0.643274643564647,0
"GCKDGN103FVMTL_Ppor",11.5631770584568,0,0,0,0,0,1.77387665861136,1.60818660891162,0
"GCKDGN103FVR0I_Ppor",141.774605673253,3319.05968786332,292.293483876814,17.2706739859909,32.8094628466602,47.7001961638705,21.2865199033363,33.4502814653616,48.9041670457922
"GCKDGN103FVU92_Ppor",15.5851516874853,0,1.48939354841688,0,0,0,0.886938329305679,0,0
"GCKDGN103FWBA8_Ppor",0,0,10.4257548389182,5.25629208269287,0,0,3.54775331722272,3.53801053960556,0.873288697246289
"GCKDGN103FWH2F_Ppor",0,0,1.11704516131266,4.50539321373675,2.05059142791626,0,2.66081498791704,5.78947179208182,3.49315478898516
"GCKDGN103FWI60_Ppor",0,0,3.72348387104221,3.0035954758245,0,0,6.20856830513975,9.00584500990505,5.23973218347774
"GCKDGN103FWJMS_Ppor",17.0933921733709,17.9964506700567,2.97878709683377,4.50539321373675,4.10118285583252,25.440104620731,7.09550663444543,4.1812851831702,3.49315478898516
"GCKDGN103FWTCJ_Ppor",0,61.7021165830516,0,0,0,0,6.20856830513975,0,0
"GCKDGN103FWUDG_Ppor",0,0,7.44696774208442,0,2.05059142791626,0,3.54775331722272,0.643274643564647,2.61986609173887
"GCKDGN103FX4D7_Ppor",36.1977716612561,0,0.744696774208442,0,0,0,0,0.643274643564647,0
"GCKDGN103FX8L1_Ppor",21.1153668023994,0,0.372348387104221,0,2.05059142791626,3.18001307759137,0,0.321637321782323,4.36644348623145
"GCKDGN103FY32J_Ppor",27.6510755745707,0,1.48939354841688,6.75808982060512,4.10118285583252,0,10.6432599516681,4.1812851831702,6.11302088072403
"GCKDGN103FY3I5_Ppor",0,0,2.60643870972955,5.25629208269287,8.20236571166504,0,13.3040749395852,8.04093304455808,6.98630957797032
"GCKDGN103FY681_Ppor",0,46.2765874372887,7.44696774208442,7.50898868956125,4.10118285583252,0,0.886938329305679,5.78947179208182,7.85959827521661
"GCKDGN103FYCQQ_Ppor",0,0,6.70227096787598,7.50898868956125,4.10118285583252,0,0.886938329305679,1.92982393069394,0.873288697246289
"GCKDGN103FYKA5_Ppor",13.0714175443425,59.1311950587578,5.58522580656332,11.2634830343419,12.3035485674976,3.18001307759137,7.09550663444543,4.50292250495253,2.61986609173887
"GCKDGN103FYMGP_Ppor",12.5686707157139,0,0,1.50179773791225,0,3.18001307759137,0,0.96491196534697,0
"GCKDGN103FYTZ9_Ppor",0,0,0.372348387104221,3.75449434478062,6.15177428374878,0,2.66081498791704,4.82455982673485,3.49315478898516
"GCKDGN103FYXQO_Ppor",1.50824048588567,0,1.86174193552111,8.25988755851737,2.05059142791626,0,8.86938329305679,1.92982393069394,0.873288697246289
"GCKDGN103FZ5XK_Ppor",0,0,6.70227096787598,36.043145709894,41.0118285583252,41.3401700086878,23.9473348912533,23.1578871683273,39.297991376083
"GCKDGN103FZ9JO_Ppor",8.04394925805692,0,7.0746193549802,3.0035954758245,0,3.18001307759137,2.66081498791704,6.11110911386414,11.3527530642018
"GCKDGN103FZYK1_Ppor",3.01648097177134,20.5673721943506,10.4257548389182,4.50539321373675,2.05059142791626,6.36002615518274,6.20856830513975,7.71929572277576,3.49315478898516
"GCKDGN103G08X5_Ppor",0,0,1.11704516131266,7.50898868956125,2.05059142791626,9.54003923277411,7.09550663444543,12.2222182277283,3.49315478898516
"GCKDGN103G0FE4_Ppor",1.00549365725711,0,3.35113548393799,6.75808982060512,12.3035485674976,0,0.886938329305679,2.89473589604091,6.11302088072403
"GCKDGN103G0JS1_Ppor",0,0,8.19166451629287,3.75449434478062,4.10118285583252,6.36002615518274,8.86938329305679,3.53801053960556,3.49315478898516
"GCKDGN103G0K0J_Ppor",0,0,2.23409032262533,2.25269660686837,0,0,5.32162997583407,4.1812851831702,1.74657739449258
"GCKDGN103G0NYP_Ppor",0,0,5.58522580656332,1.50179773791225,2.05059142791626,0,4.4346916465284,3.85964786138788,3.49315478898516
"GCKDGN103G0Y8A_Ppor",26.142835088685,0,0,0,0,0,2.66081498791704,0.643274643564647,0.873288697246289
"GCKDGN103G1276_Ppor",0,0,4.46818064525065,3.0035954758245,0,3.18001307759137,1.77387665861136,5.4678344702995,5.23973218347774
"GCKDGN103G1313_Ppor",7.0384556007998,0,0.744696774208442,0.750898868956125,2.05059142791626,0,3.54775331722272,1.92982393069394,3.49315478898516
"GCKDGN103G1799_Ppor",0,0,0,316.128423830529,0,0,0,0,0
"GCKDGN103G1JGN_Ppor",0,0,6.32992258077176,13.5161796412102,8.20236571166504,3.18001307759137,10.6432599516681,7.71929572277576,11.3527530642018
"GCKDGN103G1PZK_Ppor",0,0,4.09583225814643,3.75449434478062,0,3.18001307759137,8.86938329305679,3.53801053960556,0
"GCKDGN103G38FL_Ppor",3.01648097177134,0,5.95757419366754,3.0035954758245,0,0,0,3.53801053960556,1.74657739449258
"GCKDGN103G3I3F_Ppor",21.618113631028,0,0.744696774208442,1.50179773791225,0,0,0.886938329305679,1.60818660891162,0
"GCKDGN103G40WA_Ppor",24.6345946027993,0,0.372348387104221,6.007190951649,2.05059142791626,3.18001307759137,2.66081498791704,6.11110911386414,6.98630957797032
"GCKDGN103G41OI_Ppor",4.02197462902846,0,3.35113548393799,4.50539321373675,4.10118285583252,6.36002615518274,6.20856830513975,1.92982393069394,1.74657739449258
"GCKDGN103G484G_Ppor",0,0,8.19166451629287,3.75449434478062,8.20236571166504,6.36002615518274,2.66081498791704,1.92982393069394,4.36644348623145
"GCKDGN103G5C8M_Ppor",0,0,1.11704516131266,6.75808982060512,6.15177428374878,0,5.32162997583407,7.39765840099344,2.61986609173887
"GCKDGN103G5EQB_Ppor",19.1043794878852,0,3.72348387104221,0,0,0,0.886938329305679,2.89473589604091,0
"GCKDGN103G5K0S_Ppor",5.53021511491413,0,0.744696774208442,3.0035954758245,2.05059142791626,0,2.66081498791704,2.89473589604091,1.74657739449258
"GCKDGN103G5LZ6_Ppor",0,0,1.86174193552111,5.25629208269287,2.05059142791626,12.7200523103655,0.886938329305679,1.92982393069394,5.23973218347774
"GCKDGN103G5RCU_Ppor",0,0,4.84052903235488,0,0,9.54003923277411,2.66081498791704,3.53801053960556,1.74657739449258
"GCKDGN103G5SBW_Ppor",0,0,4.46818064525065,2.25269660686837,0,0,4.4346916465284,7.39765840099344,1.74657739449258
"GCKDGN103G6VKD_Ppor",0,0,0,7.50898868956125,6.15177428374878,0,1.77387665861136,4.82455982673485,1.74657739449258
"GCKDGN103G70AG_Ppor",0,0,1.48939354841688,3.0035954758245,8.20236571166504,3.18001307759137,6.20856830513975,4.82455982673485,2.61986609173887
"GCKDGN103G70AQ_Ppor",20.1098731451423,0,1.86174193552111,0.750898868956125,0,0,0,0.643274643564647,0
"GCKDGN103G716U_Ppor",20.1098731451423,0,3.35113548393799,2.25269660686837,2.05059142791626,0,2.66081498791704,4.82455982673485,0
"GCKDGN103G796Q_Ppor",24.1318477741708,0,5.95757419366754,0.750898868956125,4.10118285583252,3.18001307759137,0,9.32748233168738,12.2260417614481
"GCKDGN103G7JUZ_Ppor",0,0,0.744696774208442,3.0035954758245,0,0,4.4346916465284,4.50292250495253,5.23973218347774
"GCKDGN103G81KU_Ppor",0,0,0.744696774208442,4.50539321373675,2.05059142791626,9.54003923277411,4.4346916465284,5.14619714851717,2.61986609173887
"GCKDGN103G8NE3_Ppor",79.4339989233121,0,42.8200645169854,40.5485389236307,49.2141942699902,19.0800784655482,47.007731453201,34.7368307524909,30.5651044036201
"GCKDGN103G9125_Ppor",17.0933921733709,0,0,3.75449434478062,14.3541399954138,9.54003923277411,0.886938329305679,5.14619714851717,6.11302088072403
"GCKDGN103G9QH8_Ppor",9.04944291531403,0,2.97878709683377,7.50898868956125,6.15177428374878,0,7.09550663444543,4.50292250495253,1.74657739449258
"GCKDGN103G9ULO_Ppor",2.51373414314279,0,1.48939354841688,3.75449434478062,2.05059142791626,3.18001307759137,3.54775331722272,3.53801053960556,0.873288697246289
"GCKDGN103G9YG0_Ppor",0,0,2.23409032262533,3.75449434478062,0,3.18001307759137,1.77387665861136,6.11110911386414,3.49315478898516
"GCKDGN103GACWO_Ppor",14.5796580302282,0,1.48939354841688,1.50179773791225,4.10118285583252,0,4.4346916465284,1.28654928712929,1.74657739449258
"GCKDGN103GAGHL_Ppor",0,107.97870402034,12.6598451615435,15.7688762480786,16.4047314233301,9.54003923277411,18.6257049154193,15.4385914455515,11.3527530642018
"GCKDGN103GANDQ_Ppor",0,0,4.84052903235488,7.50898868956125,0,0,2.66081498791704,5.14619714851717,5.23973218347774
"GCKDGN103GAOF7_Ppor",12.5686707157139,0,11.9151483873351,27.7832581513766,36.9106457024927,25.440104620731,14.1910132688909,17.6900526980278,20.9589287339109
"GCKDGN103GASMZ_Ppor",0,0,2.23409032262533,4.50539321373675,2.05059142791626,0,0.886938329305679,5.4678344702995,0.873288697246289
"GCKDGN103GB3UY_Ppor",0,0,8.56401290339709,3.0035954758245,2.05059142791626,3.18001307759137,4.4346916465284,2.89473589604091,0
"GCKDGN103GCJ0X_Ppor",8.04394925805692,0,2.97878709683377,1.50179773791225,0,0,2.66081498791704,1.60818660891162,2.61986609173887
"GCKDGN103GCKBZ_Ppor",16.0878985161138,10.2836860971753,26.0643870972955,24.028763806596,34.8600542745764,3.18001307759137,21.2865199033363,32.1637321782323,20.9589287339109
"GCKDGN103GCL06_Ppor",29.1593160604563,0,2.23409032262533,1.50179773791225,0,3.18001307759137,0,1.28654928712929,0.873288697246289
"GCKDGN103GCR86_Ppor",0.502746828628557,0,3.35113548393799,2.25269660686837,0,0,1.77387665861136,3.85964786138788,4.36644348623145
"GCKDGN103GCWY6_Ppor",0,0,3.35113548393799,9.0107864274735,2.05059142791626,0,0.886938329305679,1.92982393069394,1.74657739449258
"GCKDGN103GD13D_Ppor",4.52472145765702,0,7.44696774208442,1.50179773791225,2.05059142791626,0,0,1.28654928712929,1.74657739449258
"GCKDGN103GD9RW_Ppor",0,0,1.11704516131266,4.50539321373675,2.05059142791626,0,3.54775331722272,3.85964786138788,3.49315478898516
"GCKDGN103GDANY_Ppor",6.53570877217125,0,1.86174193552111,6.007190951649,0,3.18001307759137,0.886938329305679,1.60818660891162,5.23973218347774
"GCKDGN103GDMUY_Ppor",3.5192278003999,0,6.32992258077176,6.75808982060512,0,0,5.32162997583407,0.96491196534697,0.873288697246289
"GCKDGN103GDSD0_Ppor",0.502746828628557,0,6.32992258077176,9.76168529642962,10.2529571395813,3.18001307759137,15.9648899275022,13.8304048366399,10.4794643669555
"GCKDGN103GDXLA_Ppor",1.00549365725711,0,2.23409032262533,3.0035954758245,0,0,6.20856830513975,3.53801053960556,6.98630957797032
"GCKDGN103GDZM5_Ppor",0,0,2.97878709683377,2.25269660686837,2.05059142791626,0,10.6432599516681,5.78947179208182,0
"GCKDGN103GENNH_Ppor",0,10.2836860971753,5.2128774194591,12.7652807722541,2.05059142791626,9.54003923277411,0.886938329305679,2.89473589604091,3.49315478898516
"GCKDGN103GENRL_Ppor",3.01648097177134,0,6.70227096787598,9.76168529642962,0,0,2.66081498791704,5.4678344702995,4.36644348623145
