GeneName,R_033_C_Pp_yr2,R_036_C_Pp_yr2,R_045_C_Pp_yr2,R_048_C_Pp_yr2,R_049_La_Pp_yr2,R_051_C_Pp_yr2,R_052_La_Pp_yr2,R_054_C_Pp_yr2,R_057_C_Pp_yr2,R_058_La_Pp_yr2
isogroup111922_Sym,0,0,25,12,2,0,3,0,0,0
isogroup111926_Sym,0,0,0,0,0,0,0,0,0,0
isogroup111927_Sym,63,0,4,4,2,1,2,0,0,0
isogroup111928_Sym,0,0,0,0,0,0,0,0,0,0
isogroup111935_Sym,12,8,0,4,4,0,0,0,0,0
isogroup111938_Sym,4,0,10,2,0,0,3,0,0,0
isogroup111940_Sym,0,0,6,3,4,0,1,0,0,0
isogroup111941_Sym,0,0,0,0,1,0,0,0,0,0
isogroup111944_Sym,0,0,0,0,0,0,0,0,0,0
isogroup111948_Sym,4,0,1,2,1,0,3,0,0,0
isogroup111950_Sym,35,0,1,4,1,1,1,0,0,0
isogroup111953_Sym,0,0,5,0,0,1,0,0,0,0
isogroup111954_Sym,0,0,0,4,0,3,0,0,0,0
isogroup111955_Sym,0,0,0,0,0,0,0,0,0,0
isogroup111962_Sym,56,1,4,1,0,0,1,0,0,0
isogroup111964_Sym,2,0,2,0,0,0,1,0,0,0
isogroup111969_Sym,0,0,6,1,2,1,1,0,0,0
isogroup111971_Sym,0,0,0,0,0,0,0,0,0,0
isogroup111973_Sym,0,0,2,5,0,6,3,0,0,0
isogroup111977_Sym,0,0,10,6,2,3,4,0,0,0
isogroup111981_Sym,0,0,2,2,1,0,0,0,0,0
isogroup111994_Sym,0,0,0,1,1,0,0,0,0,0
isogroup111999_Sym,1,0,5,6,1,0,1,0,0,0
isogroup112003_Sym,0,0,1,5,0,1,2,0,0,0
isogroup112004_Sym,0,0,0,0,0,0,1,0,0,0
isogroup112010_Sym,17,0,0,2,1,0,0,0,0,0
isogroup112013_Sym,0,0,1,1,0,0,0,0,0,0
isogroup112014_Sym,0,0,5,3,2,0,0,0,0,0
isogroup112018_Sym,8,0,0,6,2,0,2,0,0,0
isogroup112019_Sym,3,0,6,6,3,3,7,0,0,0
isogroup112023_Sym,0,0,1,2,1,0,0,0,0,0
isogroup112031_Sym,0,0,2,0,1,0,0,0,0,0
isogroup112040_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112047_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112052_Sym,0,0,0,0,0,1,0,0,0,0
isogroup112060_Sym,4,0,0,0,0,4,0,0,0,0
isogroup112062_Sym,7,0,2,5,0,2,1,0,0,0
isogroup112063_Sym,6,0,0,3,2,0,1,0,0,0
isogroup112073_Sym,0,0,0,0,0,0,1,0,0,0
isogroup112077_Sym,0,0,0,0,0,1,0,0,0,0
isogroup112090_Sym,10,0,0,1,2,0,2,0,0,0
isogroup112091_Sym,11,0,21,1,0,1,6,0,0,0
isogroup112092_Sym,0,0,2,1,0,0,0,0,0,0
isogroup112095_Sym,56,0,2,3,0,1,0,0,0,0
isogroup112097_Sym,0,0,2,0,1,0,1,0,0,0
isogroup112100_Sym,0,0,0,0,0,1,0,0,0,0
isogroup112104_Sym,0,0,0,1,1,0,0,0,0,0
isogroup112108_Sym,0,0,0,0,2,0,4,0,0,0
isogroup112109_Sym,0,0,0,0,1,0,1,0,0,0
isogroup112112_Sym,0,0,0,2,0,0,1,0,0,0
isogroup112116_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112117_Sym,51,0,2,2,2,5,7,0,0,0
isogroup112118_Sym,0,0,2,2,0,0,0,0,0,0
isogroup112128_Sym,0,0,4,4,2,0,3,0,0,0
isogroup112130_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112131_Sym,0,0,6,11,3,2,5,0,0,0
isogroup112136_Sym,0,0,10,3,3,1,6,0,0,0
isogroup112144_Sym,0,0,9,2,1,0,8,0,0,0
isogroup112150_Sym,0,0,8,13,4,1,3,0,0,0
isogroup112151_Sym,0,0,2,8,13,2,8,0,0,0
isogroup112152_Sym,0,0,5,1,0,0,0,0,0,0
isogroup112155_Sym,0,0,0,0,1,0,0,0,0,0
isogroup112156_Sym,0,0,0,2,0,3,0,0,0,0
isogroup112158_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112160_Sym,0,0,3,7,3,0,4,0,0,0
isogroup112164_Sym,28,0,6,3,0,0,4,0,0,0
isogroup112166_Sym,0,0,0,2,0,0,0,0,0,0
isogroup112167_Sym,0,0,7,2,1,2,6,0,0,0
isogroup112168_Sym,0,0,0,0,0,0,1,0,0,0
isogroup112174_Sym,0,0,0,0,1,2,0,0,0,0
isogroup112185_Sym,0,0,5,0,0,1,1,1,1,1
isogroup112186_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112190_Sym,0,0,0,0,0,1,0,0,0,0
isogroup112194_Sym,2,0,2,1,0,2,2,0,0,0
isogroup112200_Sym,40,0,0,3,0,0,0,0,0,0
isogroup112202_Sym,0,0,7,0,0,0,2,0,0,0
isogroup112203_Sym,4,0,2,2,2,1,4,0,0,0
isogroup112205_Sym,0,0,0,1,1,0,3,0,0,0
isogroup112207_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112216_Sym,0,0,3,0,0,0,1,0,0,0
isogroup112218_Sym,0,0,0,0,0,0,2,0,0,0
isogroup112222_Sym,0,0,4,5,0,4,1,0,0,0
isogroup112223_Sym,0,0,0,1,0,2,0,0,0,0
isogroup112227_Sym,0,0,0,2,2,1,0,0,0,0
isogroup112230_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112231_Sym,6,0,0,0,2,1,2,0,0,0
isogroup112237_Sym,0,0,11,2,0,0,0,0,0,0
isogroup11223_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112241_Sym,0,0,6,9,2,0,2,0,0,0
isogroup112245_Sym,148,0,5,1,0,0,0,0,0,0
isogroup112246_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112247_Sym,0,0,0,0,4,0,4,0,0,0
isogroup112248_Sym,0,0,0,0,0,2,0,0,0,0
isogroup112251_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112260_Sym,26,0,4,0,1,0,2,0,0,0
isogroup112264_Sym,0,0,0,3,1,0,0,0,0,0
isogroup11226_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112270_Sym,0,0,3,0,0,0,0,0,0,0
isogroup112276_Sym,9,0,0,1,1,4,2,0,0,0
isogroup112281_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112282_Sym,47,1,0,2,1,0,1,0,0,0
isogroup112285_Sym,0,0,0,0,1,0,0,0,0,0
isogroup112288_Sym,7,0,0,0,0,0,0,0,0,0
isogroup112290_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112293_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112294_Sym,0,0,4,2,1,0,1,0,0,0
isogroup112299_Sym,0,0,5,0,0,0,1,0,0,0
isogroup112303_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112310_Sym,18,1,2,2,3,0,3,0,0,0
isogroup112315_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112319_Sym,0,0,0,0,0,0,0,0,0,0
isogroup11231_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112321_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112332_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112337_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112340_Sym,0,0,2,1,0,0,0,0,0,0
isogroup112342_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112351_Sym,0,0,0,1,2,0,3,0,0,0
isogroup112354_Sym,91,0,10,12,0,0,3,1,1,0
isogroup112366_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112368_Sym,0,0,3,0,1,1,0,0,0,0
isogroup112371_Sym,22,0,8,1,0,0,1,0,0,0
isogroup112375_Sym,0,0,2,0,0,0,0,0,0,0
isogroup112377_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112378_Sym,0,0,0,0,0,1,0,0,0,0
isogroup112387_Sym,0,0,0,1,0,0,0,0,0,0
isogroup112398_Sym,0,0,4,2,0,1,0,0,0,0
isogroup112410_Sym,0,0,4,6,4,3,6,0,0,0
isogroup112414_Sym,0,0,0,0,0,2,1,0,0,0
isogroup112423_Sym,0,0,1,0,1,0,1,0,0,0
isogroup112425_Sym,0,0,0,1,0,0,0,0,0,0
isogroup112431_Sym,0,0,14,2,3,0,1,0,0,0
isogroup112434_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112447_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112450_Sym,0,0,0,0,1,0,0,0,0,0
isogroup112457_Sym,0,17,6,1,1,0,2,0,0,0
isogroup112466_Sym,0,0,0,5,0,1,1,0,0,0
isogroup112468_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112470_Sym,7,0,3,4,2,1,0,0,0,0
isogroup112477_Sym,0,0,0,1,0,0,1,0,0,0
isogroup112480_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112482_Sym,6,0,0,6,2,0,3,0,0,0
isogroup112484_Sym,0,0,0,0,0,0,1,0,0,0
isogroup112488_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112500_Sym,0,0,0,0,0,0,1,0,0,0
isogroup112505_Sym,0,0,0,0,1,0,0,0,0,0
isogroup112506_Sym,0,0,6,0,0,0,0,0,0,0
isogroup112511_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112516_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112521_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112523_Sym,0,0,0,0,6,4,0,0,0,0
isogroup112534_Sym,0,0,0,0,2,0,0,0,0,0
isogroup112537_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112538_Sym,0,0,0,0,0,0,0,0,0,0
isogroup11253_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112552_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112565_Sym,0,0,0,2,0,0,0,0,0,0
isogroup112568_Sym,0,1,0,0,0,0,0,0,0,0
isogroup112569_Sym,0,0,0,0,0,1,3,0,0,0
isogroup112575_Sym,0,0,4,1,2,0,5,0,0,0
isogroup112581_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112585_Sym,0,0,3,0,1,0,0,0,0,0
isogroup112587_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112596_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112600_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112611_Sym,0,0,0,0,0,0,0,0,1,0
isogroup112613_Sym,2,0,0,0,3,4,4,0,0,0
isogroup112618_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112623_Sym,12,0,0,0,1,1,1,0,0,0
isogroup112624_Sym,0,0,0,0,0,2,0,0,0,0
isogroup112625_Sym,0,0,2,0,0,0,0,0,0,0
isogroup112630_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112634_Sym,0,0,0,4,1,0,1,0,0,0
isogroup112643_Sym,0,0,0,2,0,0,0,0,0,0
isogroup112644_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112651_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112658_Sym,13,0,0,3,0,1,3,0,0,0
isogroup112676_Sym,0,0,3,0,0,0,0,0,0,0
isogroup112679_Sym,0,0,0,0,0,0,0,1,0,0
isogroup112681_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112683_Sym,0,0,4,1,0,0,3,0,0,0
isogroup112684_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112685_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112690_Sym,9,0,0,2,2,0,0,0,0,0
isogroup112695_Sym,0,0,2,2,1,1,0,0,0,0
isogroup112711_Sym,0,0,0,0,0,1,0,0,0,0
isogroup112714_Sym,0,0,12,1,2,0,1,0,0,0
isogroup112716_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112717_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112721_Sym,0,0,0,0,0,0,0,1,0,1
isogroup112725_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112732_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112747_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112752_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112760_Sym,0,0,4,0,0,0,0,0,0,0
isogroup112770_Sym,0,0,0,4,1,0,0,0,0,0
isogroup112774_Sym,0,0,0,1,1,0,1,0,0,0
isogroup112778_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112780_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112788_Sym,0,0,1,0,0,1,0,0,0,0
isogroup112791_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112812_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112839_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112847_Sym,0,0,4,2,1,1,0,0,0,0
isogroup112850_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112851_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112862_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112863_Sym,0,0,0,0,0,0,0,2,1,0
isogroup112868_Sym,0,0,3,4,0,0,0,0,0,0
isogroup112870_Sym,0,0,0,1,0,0,0,0,0,0
isogroup112891_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112895_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112896_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112898_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112899_Sym,0,0,3,0,0,0,1,0,0,0
isogroup112900_Sym,0,0,0,3,0,5,1,0,0,0
isogroup112904_Sym,69,0,0,0,0,0,1,0,0,0
isogroup112909_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112915_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112920_Sym,0,0,0,0,1,0,0,0,0,3
isogroup112923_Sym,0,0,0,2,0,0,3,0,0,0
isogroup112928_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112930_Sym,11,0,1,3,1,1,2,0,0,0
isogroup112937_Sym,0,0,0,0,0,3,2,0,0,0
isogroup112940_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112955_Sym,0,0,0,0,1,0,0,0,0,0
isogroup112960_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112962_Sym,26,0,0,2,1,1,0,0,1,2
isogroup112966_Sym,5,0,0,0,1,0,1,0,0,0
isogroup112970_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112972_Sym,26,0,7,0,2,3,0,0,0,0
isogroup112983_Sym,0,1,9,3,1,7,1,0,0,0
isogroup112996_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112997_Sym,0,0,0,0,0,0,0,0,0,0
isogroup112_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113000_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113002_Sym,95,0,10,5,4,2,5,0,0,0
isogroup113014_Sym,34,18,0,1,1,0,0,0,0,0
isogroup113015_Sym,0,0,0,1,0,0,0,0,0,0
isogroup113016_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113017_Sym,0,1,0,0,0,0,0,0,0,0
isogroup113033_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113039_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113043_Sym,59,0,4,2,0,0,4,0,0,0
isogroup113049_Sym,0,0,1,3,0,4,0,0,0,0
isogroup113059_Sym,0,0,10,1,0,0,1,0,0,0
isogroup113064_Sym,22,1,0,1,0,1,0,0,0,0
isogroup113065_Sym,0,0,0,1,3,0,1,0,0,1
isogroup113067_Sym,0,0,2,0,0,0,2,0,0,0
isogroup113068_Sym,11,0,0,2,0,0,0,0,0,0
isogroup113075_Sym,0,0,0,0,0,0,1,0,0,0
isogroup113084_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113087_Sym,0,0,4,2,1,0,1,0,0,0
isogroup113092_Sym,0,0,0,2,0,0,0,0,0,0
isogroup113114_Sym,4,0,0,0,0,0,0,0,0,0
isogroup113120_Sym,25,0,5,3,0,1,3,0,0,0
isogroup113124_Sym,16,0,0,5,3,2,3,0,0,0
isogroup113125_Sym,0,0,0,2,0,1,0,0,0,0
isogroup113126_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113128_Sym,0,0,0,3,1,0,0,0,0,0
isogroup113135_Sym,1,0,0,0,0,0,0,1,2,0
isogroup113137_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113138_Sym,5,0,5,6,1,1,0,0,0,0
isogroup113140_Sym,0,0,0,0,0,0,1,0,0,0
isogroup113145_Sym,126,0,8,1,0,1,2,0,0,0
isogroup113146_Sym,0,0,12,1,1,0,1,0,0,0
isogroup113148_Sym,0,0,15,2,0,0,2,0,0,0
isogroup113154_Sym,0,1,0,0,0,0,0,0,0,0
isogroup113162_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113167_Sym,0,0,0,0,1,2,3,0,0,0
isogroup113172_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113175_Sym,6,0,2,0,0,0,0,0,0,0
isogroup113176_Sym,0,0,5,2,1,0,2,0,0,0
isogroup113182_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113187_Sym,20,0,0,2,3,0,2,0,0,0
isogroup113190_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113193_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113199_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113201_Sym,2,0,0,3,0,0,0,0,0,0
isogroup113204_Sym,0,0,0,0,0,0,0,1,2,0
isogroup113211_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113214_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113222_Sym,43,1,1,4,5,9,11,0,0,4
isogroup113231_Sym,0,0,0,0,0,0,2,0,0,0
isogroup113232_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113234_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113238_Sym,0,0,0,0,0,0,0,1,0,0
isogroup113241_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113246_Sym,58,0,0,3,1,3,3,0,0,0
isogroup113253_Sym,22,0,7,0,2,0,0,0,0,0
isogroup113255_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113263_Sym,0,0,0,1,2,0,1,0,0,0
isogroup113273_Sym,0,0,4,1,0,0,0,0,0,0
isogroup113274_Sym,0,0,0,0,1,0,1,0,0,0
isogroup113286_Sym,0,0,0,2,2,0,0,0,0,0
isogroup113303_Sym,47,1,0,0,1,1,0,0,0,0
isogroup113307_Sym,0,0,0,0,4,0,1,0,0,0
isogroup113309_Sym,2,0,7,3,2,1,2,0,0,0
isogroup113317_Sym,19,1,0,0,2,0,0,0,0,0
isogroup113318_Sym,0,1,0,0,0,0,0,0,0,0
isogroup113319_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113324_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113327_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113339_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113341_Sym,0,0,0,0,0,3,0,0,0,0
isogroup113346_Sym,0,0,0,2,0,0,2,0,0,0
isogroup113352_Sym,0,0,0,0,0,0,0,0,0,1
isogroup113365_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113367_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113368_Sym,29,0,0,1,0,1,0,0,0,0
isogroup113370_Sym,9,0,3,3,2,0,1,0,0,0
isogroup113377_Sym,13,0,3,1,1,0,1,0,0,0
isogroup113378_Sym,12,0,7,1,6,11,8,0,0,0
isogroup113389_Sym,46,0,0,0,2,1,2,0,0,0
isogroup113396_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113397_Sym,8,0,2,0,3,1,0,0,1,0
isogroup113398_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113399_Sym,0,0,0,0,1,0,0,0,0,0
isogroup113402_Sym,1,0,0,4,0,0,0,0,1,0
isogroup113407_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113409_Sym,0,0,9,5,0,0,1,0,0,0
isogroup113410_Sym,0,0,0,5,2,2,0,0,0,0
isogroup113416_Sym,46,0,0,1,1,0,5,0,0,0
isogroup113421_Sym,0,0,0,0,0,0,0,0,1,0
isogroup113426_Sym,0,0,8,2,1,0,0,0,0,0
isogroup113427_Sym,0,0,1,0,0,0,0,0,0,0
isogroup113428_Sym,38,0,8,2,1,0,2,0,0,0
isogroup113429_Sym,40,0,17,5,4,0,13,0,0,0
isogroup113441_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113442_Sym,0,0,1,4,1,0,1,0,0,0
isogroup113445_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113449_Sym,0,0,1,0,1,0,0,0,0,0
isogroup113450_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113451_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113453_Sym,0,0,0,0,3,0,0,0,0,0
isogroup113455_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113460_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113461_Sym,0,0,0,0,0,0,1,0,0,0
isogroup113462_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113472_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113474_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113475_Sym,0,0,0,1,1,0,0,0,0,0
isogroup113483_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113487_Sym,0,0,0,10,0,4,0,0,0,0
isogroup113492_Sym,37,0,5,7,3,6,2,0,0,0
isogroup113493_Sym,6,0,7,6,3,8,14,0,0,0
isogroup113494_Sym,0,0,4,1,0,1,0,0,0,0
isogroup113495_Sym,0,0,0,4,0,0,1,0,0,0
isogroup113496_Sym,114,0,4,20,3,8,8,0,0,0
isogroup113497_Sym,0,0,10,13,6,12,4,1,3,0
isogroup113498_Sym,9,0,0,2,0,2,3,0,0,0
isogroup113499_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113500_Sym,41,0,8,4,3,3,3,0,0,0
isogroup113501_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113503_Sym,31,22,9,14,11,3,13,0,0,0
isogroup113504_Sym,0,0,0,0,0,3,1,1,0,0
isogroup113505_Sym,0,0,0,0,0,3,2,0,0,0
isogroup113506_Sym,18,1,2,7,8,2,4,0,0,0
isogroup113507_Sym,9,0,2,2,3,4,11,0,0,0
isogroup113509_Sym,59,1,6,12,1,10,22,0,0,0
isogroup113510_Sym,5,0,3,4,10,2,15,0,1,1
isogroup113511_Sym,0,0,0,0,0,10,4,0,0,0
isogroup113512_Sym,0,0,13,3,1,7,2,0,0,0
isogroup113513_Sym,40,0,12,12,5,1,11,0,0,0
isogroup113514_Sym,59,0,1,4,0,2,0,0,0,0
isogroup113515_Sym,0,0,8,6,1,4,3,0,0,0
isogroup113516_Sym,0,0,7,11,3,7,2,0,0,1
isogroup113517_Sym,0,0,0,1,0,14,0,0,0,0
isogroup113521_Sym,0,0,1,0,0,2,2,0,0,0
isogroup113522_Sym,2,0,1,3,0,0,0,0,0,0
isogroup113523_Sym,0,0,8,15,3,2,2,0,0,0
isogroup113524_Sym,44,0,10,26,7,14,5,0,0,0
isogroup113525_Sym,97,0,11,13,1,2,9,0,0,0
isogroup113527_Sym,0,0,5,3,1,7,2,0,0,0
isogroup113528_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113529_Sym,8,0,1,1,4,1,3,0,0,0
isogroup113530_Sym,0,0,5,3,1,4,5,0,0,0
isogroup113532_Sym,6,0,8,31,8,7,11,0,0,0
isogroup113534_Sym,28,0,6,16,1,0,1,0,0,0
isogroup113535_Sym,0,0,0,1,0,0,0,0,0,0
isogroup113536_Sym,8,1,5,7,5,2,3,1,2,0
isogroup113537_Sym,0,0,1,3,2,3,0,0,2,0
isogroup113538_Sym,12,0,0,3,1,0,0,0,0,0
isogroup113541_Sym,5,0,9,8,11,7,11,0,0,0
isogroup113543_Sym,231,0,65,58,54,27,44,0,1,0
isogroup113544_Sym,6,0,16,9,8,2,7,0,0,0
isogroup113545_Sym,0,0,14,3,3,4,0,0,0,0
isogroup113546_Sym,0,0,0,5,0,7,2,0,0,0
isogroup113548_Sym,0,0,2,6,0,2,2,0,0,0
isogroup113550_Sym,0,0,4,1,3,4,7,0,0,1
isogroup113551_Sym,9,0,0,0,1,0,1,0,0,0
isogroup113552_Sym,7,0,2,4,10,0,4,0,0,0
isogroup113553_Sym,5,0,1,1,4,0,3,0,0,0
isogroup113556_Sym,179,1,1,6,1,2,5,0,0,0
isogroup113557_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113558_Sym,1,0,0,2,1,1,3,0,0,0
isogroup113559_Sym,0,0,5,3,3,0,0,0,0,0
isogroup113560_Sym,54,0,15,7,4,0,2,0,0,0
isogroup113561_Sym,0,0,0,4,0,3,0,0,0,0
isogroup113564_Sym,0,22,0,3,0,0,0,0,0,0
isogroup113568_Sym,0,0,1,1,6,1,2,0,0,0
isogroup113569_Sym,16,0,0,10,1,7,4,0,0,0
isogroup113570_Sym,0,1,0,0,0,2,3,0,0,0
isogroup113571_Sym,13,0,5,6,1,0,2,0,0,0
isogroup113572_Sym,3,0,0,5,0,5,2,0,0,0
isogroup113573_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113575_Sym,10,0,11,8,4,8,8,0,0,0
isogroup113576_Sym,0,0,0,8,0,5,2,0,0,0
isogroup113577_Sym,35,0,24,4,6,2,5,0,0,0
isogroup113580_Sym,7,0,3,2,1,0,5,0,0,0
isogroup113581_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113582_Sym,15,0,0,0,5,2,2,0,0,0
isogroup113589_Sym,0,0,13,6,2,1,3,0,0,0
isogroup113590_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113592_Sym,12,0,0,1,5,5,12,0,0,0
isogroup113593_Sym,6,0,3,1,2,0,0,0,0,0
isogroup113594_Sym,4,0,9,10,2,4,3,0,0,0
isogroup113598_Sym,0,0,5,6,1,3,3,0,0,0
isogroup113599_Sym,0,0,0,2,0,6,2,0,0,0
isogroup113600_Sym,0,16,0,2,6,5,9,0,0,0
isogroup113601_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113604_Sym,156,1,19,16,15,16,20,2,0,0
isogroup113605_Sym,121,1,14,13,6,13,10,0,0,1
isogroup113609_Sym,10,0,3,10,4,1,9,0,0,0
isogroup113610_Sym,82,0,6,8,4,7,13,0,0,0
isogroup113611_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113612_Sym,0,0,2,11,8,2,13,0,0,0
isogroup113614_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113615_Sym,0,0,7,9,0,1,7,0,0,0
isogroup113618_Sym,0,0,0,1,0,0,1,0,0,0
isogroup113619_Sym,0,0,0,0,0,0,0,0,0,0
isogroup113620_Sym,1,1,0,8,0,5,1,0,0,0
isogroup113621_Sym,291,7,50,13,12,2,8,0,0,0
isogroup113622_Sym,83,1,8,10,4,3,8,0,0,0
isogroup113624_Sym,23,10,4,8,9,11,19,0,0,0
isogroup113625_Sym,60,0,1,7,3,2,1,0,0,0
isogroup113626_Sym,0,17,1,1,1,1,1,1,0,0
isogroup113627_Sym,12,0,4,0,0,0,4,0,0,0
isogroup113629_Sym,235,0,21,29,6,4,8,0,0,0
isogroup113630_Sym,10,0,8,6,1,1,3,0,0,0
isogroup113632_Sym,0,32,1,0,0,0,1,0,0,0
isogroup113633_Sym,35,0,0,7,0,3,2,0,0,0
isogroup113634_Sym,0,0,2,5,3,0,1,0,0,0
isogroup113635_Sym,11,0,2,3,4,0,4,0,0,0
isogroup113637_Sym,0,0,5,0,0,0,1,0,0,0
isogroup113638_Sym,13,0,3,3,1,0,0,0,0,0
